Product link,product name,reviews,number of reviews,price
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-116,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags, Black Light Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping.",3.8 out of 5 stars,641,₹799
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-117,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",3.9 out of 5 stars,498,₹649
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A07644591DP6FIF314ZET&url=%2FClownfish-Fusion-Backpack-Laptops-Mustard%2Fdp%2FB07NDVJW44%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104143%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26psc%3D1&qualifier=1664104143&id=63011126710320&widgetName=sp_mtf,The Clownfish Fusion Series 27 litres Laptop Backpack for 15.6 Inch Laptops (Mustard),4.2 out of 5 stars,228,"₹1,079"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A00226382J0NKMO9BZLCX&url=%2FMVYNO-MacBook-Laptops-Beautiful-Compatible%2Fdp%2FB091B1SZHL%2Fref%3Dsr_1_119_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104143%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-119-spons%26psc%3D1&qualifier=1664104143&id=63011126710320&widgetName=sp_mtf,"MVYNO 14 inch & 13 inch MacBook Laptops Canvas Sleeve | Beautiful Carry Bag Compatible with HP , Dell , Lenovo , Mac Pro & Air 13"" & 14"" laptops (Marble White)",4.0 out of 5 stars,10,₹999
https://www.amazon.in/HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-120,HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),4.0 out of 5 stars,425,"₹1,269"
https://www.amazon.in/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=AE2F1YGE1DB7K&sprefix=ba%2Caps%2C283&sr=8-121,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown),4.3 out of 5 stars,914,"₹1,332"
https://www.amazon.in/SATELLITE-Black-Casual-Backpack-Bagpack/dp/B083DZVFZM/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-122,satellite backpacks for men women backpack bags school bag boys under 35 ltr litres casual bagpack black,3.8 out of 5 stars,264,₹405
https://www.amazon.in/gp/bestsellers/computers/1375465031/ref=sr_bs_10_1375465031_1,"Bennett™ Mystic 15.6 inch(39.6cm) Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Grey)",4.1 out of 5 stars,"3,408",₹499
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG/ref=sr_1_124?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-124,"Storite Stylish PU Leather Sling Cross Body Travel Office Sling Bag, One Side Shoulder Bag for Men Women (25.5cmx7cmx20cm, Dark Brown)",4.2 out of 5 stars,188,₹849
https://www.amazon.in/TRUE-HUMAN-backpack-charging-college/dp/B0BC1MQLRN/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-125,"TRUE HUMAN backpack with USB charging Port Laptop bag , office bag , college bag ,office bag , college bag ( COOPER )",4.3 out of 5 stars,6,₹599
https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-126,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag (Black)",4.2 out of 5 stars,616,₹848
https://www.amazon.in/Caprese-Nars-Womens-Sling-Black/dp/B07D3XLZ67/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1664104143&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-127,Caprese Women's Sling bag,4.3 out of 5 stars,132,₹899
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0765215Y7PEKLYOQZGC&url=%2FCosmus-Sliden-Laptop-Backpack-Compartments%2Fdp%2FB09FLV3ZXK%2Fref%3Dsr_1_128_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104143%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-128-spons%26psc%3D1&qualifier=1664104143&id=63011126710320&widgetName=sp_btf,Cosmus Sliden 38L Laptop Backpack With 2 Compartments,4.0 out of 5 stars,81,"₹1,478"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A094736028GD31OKE2ALU&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N53TWB%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104143%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26psc%3D1&qualifier=1664104143&id=63011126710320&widgetName=sp_btf,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),4.1 out of 5 stars,"3,449","₹1,399"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A040679614QACB8FWXH4R&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104173%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26psc%3D1&qualifier=1664104173&id=7929270255822634&widgetName=sp_atf_next,Cosmus Darwin 29 litres Office Backpack - Sleek Everyday use Backpack - Black,4.3 out of 5 stars,"9,595","₹1,261"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00225386MKOZC4JPSVD&url=%2FMVYNO-Marble-MacBook-Compatible-Laptops%2Fdp%2FB091B3S8F4%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104173%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26psc%3D1&qualifier=1664104173&id=7929270255822634&widgetName=sp_atf_next,"MVYNO Marble 13.3 inch MacBook Air Pro Sleeve | Trendy Carry Bag Compatible with 13"" & 14"" Laptops (Marble Black)",4.0 out of 5 stars,10,₹999
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-131,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",4.2 out of 5 stars,606,"₹1,249"
https://www.amazon.in/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=AE2F1YGE1DB7K&sprefix=ba%2Caps%2C283&sr=8-132,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown),4.3 out of 5 stars,914,"₹1,332"
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-133,"Storite Stylish PU Leather Sling Cross Body Travel Office Sling Bag, One Side Shoulder Bag for Men Women (25.5cmx7cmx20cm, Dark Brown)",4.2 out of 5 stars,188,₹849
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B084258ZD8/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-129,SKYBAGS Campus Grey Logo Print College Laptop Backpack 30L,4.1 out of 5 stars,270,"₹2,280"
https://www.amazon.in/Caprese-Nars-Womens-Sling-Black/dp/B07D3XLZ67/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-130,Caprese Women's Sling bag,4.3 out of 5 stars,132,₹899
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-131,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,3.7 out of 5 stars,"5,332",₹298.80
https://www.amazon.in/Martucci-Laptop-Backpack-Office-15inches/dp/B088BJK26J/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-132,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Turquoise),4.0 out of 5 stars,"5,376",₹568
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D2ZFX/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-133,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag,4.2 out of 5 stars,"1,249","₹1,284"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A007475326U99W28JYDHM&url=%2FClownfish-Divine-Leather-Messenger-Briefcase%2Fdp%2FB08Y6ZZNCY%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104173%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26psc%3D1&qualifier=1664104173&id=7929270255822634&widgetName=sp_mtf,The Clownfish Unisex Adult Divine Faux Leather Laptop Messenger Briefcase,4.3 out of 5 stars,13,₹819
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0971899V9V932IAQMAU&url=%2FCONTACTS-Backpack-Lighweight-Versatile-Charging%2Fdp%2FB085WPWY1W%2Fref%3Dsr_1_135_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104173%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26smid%3DA21AKX0HZVBLWV%26sprefix%3Dba%252Caps%252C283%26sr%3D8-135-spons%26psc%3D1&qualifier=1664104173&id=7929270255822634&widgetName=sp_mtf,CONTACTS 15 inch Everyday Laptop Versatile Backpack with USB Charging Port | Multi functional Bagpack (Grey),3.8 out of 5 stars,859,₹984
https://www.amazon.in/Leatherette-Executive-messenger-multiple-compartments/dp/B099NM3GFZ/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-136,"ZIPLINE Synthetic Leather Executive SMALL messenger bag for upto 13"" Laptop/Tablet for men women with multiple compartments (1-Brown Bag)",3.9 out of 5 stars,141,₹819
https://www.amazon.in/Fur-Jaden-Waterproof-Charging-BM30_Navy/dp/B07G4G3NPD/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-137,Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,3.9 out of 5 stars,"3,271",₹599
https://www.amazon.in/Storite-Stylish-Sling-Business-Messenger/dp/B07X4HWF27/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-138,"Storite Nylon Neck Zipper Travel Mobile Pouch Cross Body Sling Bag For Men & Women (BlackGrey,14x3x18 cm)",3.8 out of 5 stars,574,₹279
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_139?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-139,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,0 out of 5 stars,0,₹719
https://www.amazon.in/Storite-Canvas-Sling-Bag-29x11-5x22-5/dp/B0B6PQXLSP/ref=sr_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-140,Storite Canvas Stylish Small Size Sling Cross Body Travel Office Business Messenger One Side shoulder Bag for Men Women,4.5 out of 5 stars,19,₹599
https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-141,"Sacci Mucci Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",4.3 out of 5 stars,286,₹499
https://www.amazon.in/Puma-Black-Laptop-Backpack-7471401/dp/B071WMG6HC/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-142,Puma 24 Ltrs Black Laptop Backpack (7471401),3.9 out of 5 stars,198,₹729
https://www.amazon.in/Creeper-Womens-Leather-Capacity-Shoulder/dp/B09HCWSDPB/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1664104173&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-143,CREEPER Women's Leather Large Capacity Shoulder Bags,3.8 out of 5 stars,368,₹375
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0793698JCE7JXCDMZKP&url=%2FLightweight-Laptop-Backpacks-Stylish-College%2Fdp%2FB0B7FH936K%2Fref%3Dsr_1_144_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104173%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-144-spons%26psc%3D1&qualifier=1664104173&id=7929270255822634&widgetName=sp_btf,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,4.7 out of 5 stars,8,"₹1,310"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A08527772QFQBJ1P1IY87&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB08D7D21FV%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104173%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26psc%3D1&qualifier=1664104173&id=7929270255822634&widgetName=sp_btf,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,4.2 out of 5 stars,"1,249","₹1,284"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A040679614QACB8FWXH4R&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104189%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26psc%3D1&qualifier=1664104189&id=5556602667048637&widgetName=sp_atf_next,Cosmus Darwin 29 litres Office Backpack - Sleek Everyday use Backpack - Black,4.3 out of 5 stars,"9,595","₹1,261"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00225386MKOZC4JPSVD&url=%2FMVYNO-Marble-MacBook-Compatible-Laptops%2Fdp%2FB091B3S8F4%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104189%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26psc%3D1&qualifier=1664104189&id=5556602667048637&widgetName=sp_atf_next,"MVYNO Marble 13.3 inch MacBook Air Pro Sleeve | Trendy Carry Bag Compatible with 13"" & 14"" Laptops (Marble Black)",4.0 out of 5 stars,10,₹999
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-131,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",4.2 out of 5 stars,606,"₹1,249"
https://www.amazon.in/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=AE2F1YGE1DB7K&sprefix=ba%2Caps%2C283&sr=8-132,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown),4.3 out of 5 stars,914,"₹1,332"
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-133,"Storite Stylish PU Leather Sling Cross Body Travel Office Sling Bag, One Side Shoulder Bag for Men Women (25.5cmx7cmx20cm, Dark Brown)",4.2 out of 5 stars,188,₹849
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B084258ZD8/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-134,SKYBAGS Campus Grey Logo Print College Laptop Backpack 30L,4.1 out of 5 stars,270,"₹2,280"
https://www.amazon.in/Caprese-Nars-Womens-Sling-Black/dp/B07D3XLZ67/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-135,Caprese Women's Sling bag,4.3 out of 5 stars,132,₹899
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-136,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,3.7 out of 5 stars,"5,332",₹298.80
https://www.amazon.in/Martucci-Laptop-Backpack-Office-15inches/dp/B088BJK26J/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-137,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Turquoise),4.0 out of 5 stars,"5,376",₹568
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D2ZFX/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1664104189&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-138,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag,4.2 out of 5 stars,"1,249","₹1,284"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A007475326U99W28JYDHM&url=%2FClownfish-Divine-Leather-Messenger-Briefcase%2Fdp%2FB08Y6ZZNCY%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104189%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26psc%3D1&qualifier=1664104189&id=5556602667048637&widgetName=sp_mtf,The Clownfish Unisex Adult Divine Faux Leather Laptop Messenger Briefcase,4.3 out of 5 stars,13,₹819
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0793698JCE7JXCDMZKP&url=%2FLightweight-Laptop-Backpacks-Stylish-College%2Fdp%2FB0B7FH936K%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104189%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26psc%3D1&qualifier=1664104189&id=5556602667048637&widgetName=sp_mtf,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,4.7 out of 5 stars,8,"₹1,310"
